ID,Name,Glottocode,Glottolog_Name,ISO639P3code,Macroarea,Latitude,Longitude,Family,dataset_ID,author,url,typedby,checkedby,notes,Subfamily,Dialect,Source,Chinese_name,Population,SubGroup,time_frame,Type,Coverage,Date,Transcriber,Region,Culture,Description,Orthography,Comment
one-inebu,"One, Inebu",ineb1235,,oin,Papunesia,-3.38015,141.892,"Nuclear Torricelli",transnewguineaorg,,,,,,,,,,,,,,,,,,,,,
onin,Onin,onin1245,,oni,Papunesia,-2.75976,132.062,Austronesian,transnewguineaorg,,,,,,,,,,,,,,,,,,,,,
ono,Ono,onoo1246,,ons,Papunesia,-6.19223,147.579,"Nuclear Trans New Guinea",transnewguineaorg,,,,,,,,,,,,,,,,,,,,,
ono-karako,"Ono (Karako Dialect)",onoo1246,,ons,Papunesia,-6.19223,147.579,"Nuclear Trans New Guinea",transnewguineaorg,,,,,,,,,,,,,,,,,,,,,
ono-kip,"Ono (Kip Dialect)",onoo1246,,ons,Papunesia,-6.19223,147.579,"Nuclear Trans New Guinea",transnewguineaorg,,,,,,,,,,,,,,,,,,,,,
ono-zankoa,"Ono (Zankoa Dialect)",onoo1246,,ons,Papunesia,-6.19223,147.579,"Nuclear Trans New Guinea",transnewguineaorg,,,,,,,,,,,,,,,,,,,,,
opao,Opao,opao1240,,opo,Papunesia,-7.85988,145.751,Eleman,transnewguineaorg,,,,,,,,,,,,,,,,,,,,,
ormu,Ormu,ormu1248,,orz,Papunesia,-2.51361,140.6015,Austronesian,transnewguineaorg,,,,,,,,,,,,,,,,,,,,,
orokaiva,Orokaiva,orok1269,,okv,Papunesia,-8.79019,148.09,"Nuclear Trans New Guinea",transnewguineaorg,,,,,,,,,,,,,,,,,,,,,
orokaiva-dobuduru,"Orokaiva (Dobuduru Dialect)",orok1269,,okv,Papunesia,-8.79019,148.09,"Nuclear Trans New Guinea",transnewguineaorg,,,,,,,,,,,,,,,,,,,,,
orokaiva-jegarata-kakendetta,"Orokaiva (Jegarata-Kakendetta Dialect)",orok1269,,okv,Papunesia,-8.79019,148.09,"Nuclear Trans New Guinea",transnewguineaorg,,,,,,,,,,,,,,,,,,,,,
orokaiva-jegasa-sarau,"Orokaiva (Jegasa-Sarau Dialect)",orok1269,,okv,Papunesia,-8.79019,148.09,"Nuclear Trans New Guinea",transnewguineaorg,,,,,,,,,,,,,,,,,,,,,
orokaiva-kendata,"Orokaiva (Kendata Dialect)",orok1269,,okv,Papunesia,-8.79019,148.09,"Nuclear Trans New Guinea",transnewguineaorg,,,,,,,,,,,,,,,,,,,,,
orokaiva-para-harava,"Orokaiva (Para Harava Dialect)",orok1269,,okv,Papunesia,-8.79019,148.09,"Nuclear Trans New Guinea",transnewguineaorg,,,,,,,,,,,,,,,,,,,,,
orokaiva-sairope,"Orokaiva (Sairope Dialect)",orok1269,,okv,Papunesia,-8.79019,148.09,"Nuclear Trans New Guinea",transnewguineaorg,,,,,,,,,,,,,,,,,,,,,
orokaiva-sose,"Orokaiva (Sose Dialect)",orok1269,,okv,Papunesia,-8.79019,148.09,"Nuclear Trans New Guinea",transnewguineaorg,,,,,,,,,,,,,,,,,,,,,
orokolo,Orokolo,orok1267,,oro,Papunesia,-7.81309,145.34,Eleman,transnewguineaorg,,,,,,,,,,,,,,,,,,,,,
orokolo-kaipi,"Orokolo (Kaipi Dialect)",orok1267,,oro,Papunesia,-7.81309,145.34,Eleman,transnewguineaorg,,,,,,,,,,,,,,,,,,,,,
orya,Orya,orya1242,,ury,Papunesia,-2.76483,139.89,Tor-Orya,transnewguineaorg,,,,,,,,,,,,,,,,,,,,,
oukena,"Yegha (Oukena Dialect)",kora1294,,kpr,Papunesia,-9.07,149.267,"Nuclear Trans New Guinea",transnewguineaorg,,,,,,,,,,,,,,,,,,,,,
owiniga,Owiniga,owin1240,,owi,Papunesia,-4.47476,141.697,"Left May",transnewguineaorg,,,,,,,,,,,,,,,,,,,,,
pahi,Pahi,pahi1246,,lgt,Papunesia,-3.79935,142.299,Sepik,transnewguineaorg,,,,,,,,,,,,,,,,,,,,,
pal,Pal,pall1244,,abw,Papunesia,-4.756,145.24,"Nuclear Trans New Guinea",transnewguineaorg,,,,,,,,,,,,,,,,,,,,,
pamosu,Pamosu,pamo1253,,hih,Papunesia,-4.69874,145.288,"Nuclear Trans New Guinea",transnewguineaorg,,,,,,,,,,,,,,,,,,,,,
panim,Panim,pani1258,,pnr,Papunesia,-5.21388,145.752,"Nuclear Trans New Guinea",transnewguineaorg,,,,,,,,,,,,,,,,,,,,,
papasena,Papasena,papa1269,,pas,Papunesia,-2.87535,138.605,"Lakes Plain",transnewguineaorg,,,,,,,,,,,,,,,,,,,,,
papi,Papi,papi1255,,ppe,Papunesia,-4.4725,142.011,Papi,transnewguineaorg,,,,,,,,,,,,,,,,,,,,,
papuma,Papuma,papu1251,,ppm,Papunesia,-1.77301,135.907,Austronesian,transnewguineaorg,,,,,,,,,,,,,,,,,,,,,
parawen,Parawen,para1307,,prw,Papunesia,-5.0112,145.418,"Nuclear Trans New Guinea",transnewguineaorg,,,,,,,,,,,,,,,,,,,,,
parb,"Nambu (Parb Dialect)",namb1293,,ncm,Papunesia,-8.74501,141.931,Morehead-Wasur,transnewguineaorg,,,,,,,,,,,,,,,,,,,,,
pare,Pare,pare1271,,ppt,Papunesia,-6.46878,141.658,Kamula-Elevala,transnewguineaorg,,,,,,,,,,,,,,,,,,,,,
pawaia,Pawaia,pawa1255,,pwa,Papunesia,-6.88021,145.081,Pawaia,transnewguineaorg,,,,,,,,,,,,,,,,,,,,,
paynamar,Paynamar,payn1244,,pmr,Papunesia,-4.94303,144.879,"Nuclear Trans New Guinea",transnewguineaorg,,,,,,,,,,,,,,,,,,,,,
pinai-hagahai,Pinai-Hagahai,pina1252,,pnn,Papunesia,-5.12624,144.137,Piawi,transnewguineaorg,,,,,,,,,,,,,,,,,,,,,
pinai-hagahai-wakadadap,"Pinai-Hagahai (Wakadadap Dialect)",pina1252,,pnn,Papunesia,-5.12624,144.137,Piawi,transnewguineaorg,,,,,,,,,,,,,,,,,,,,,
pom,Pom,pomm1237,,pmo,Papunesia,-1.64224,135.619,Austronesian,transnewguineaorg,,,,,,,,,,,,,,,,,,,,,
pouye,Pouye,pouy1238,,bye,Papunesia,-3.72704,141.864,Sepik,transnewguineaorg,,,,,,,,,,,,,,,,,,,,,
proto-awyu,Proto-Awyu,grea1275,,,,,,"Nuclear Trans New Guinea",transnewguineaorg,,,,,,,,,,,,,,,,,,,,,
proto-awyu-dumut,Proto-Awyu-Dumut,awyu1263,,,,,,"Nuclear Trans New Guinea",transnewguineaorg,,,,,,,,,,,,,,,,,,,,,
proto-baraic,Proto-Baraic,bara1376,,,,,,Koiarian,transnewguineaorg,,,,,,,,,,,,,,,,,,,,,
proto-baruga,Proto-Baruga,baru1269,,bjz,Papunesia,-9.40132,148.761,"Nuclear Trans New Guinea",transnewguineaorg,,,,,,,,,,,,,,,,,,,,,
proto-binandere,Proto-Binandere,bina1279,,,,,,"Nuclear Trans New Guinea",transnewguineaorg,,,,,,,,,,,,,,,,,,,,,
proto-central-sogeram,Proto-Central-Sogeram,cent2257,,,,,,"Nuclear Trans New Guinea",transnewguineaorg,,,,,,,,,,,,,,,,,,,,,
proto-central-tariku,Proto-Central-Tariku,cent2110,,,,,,"Lakes Plain",transnewguineaorg,,,,,,,,,,,,,,,,,,,,,
proto-chimbu-wahgi,Proto-Chimbu-Wahgi,cent2120,,,,,,"Nuclear Trans New Guinea",transnewguineaorg,,,,,,,,,,,,,,,,,,,,,
proto-coastal-binandere,Proto-Coastal-Binandere,coas1297,,,,,,"Nuclear Trans New Guinea",transnewguineaorg,,,,,,,,,,,,,,,,,,,,,
proto-croisilles,Proto-Croisilles,croi1234,,,,,,"Nuclear Trans New Guinea",transnewguineaorg,,,,,,,,,,,,,,,,,,,,,
proto-doromu,Proto-Doromu,doro1266,,,Papunesia,-9.56687,147.986,Manubaran,transnewguineaorg,,,,,,,,,,,,,,,,,,,,,
proto-dumut,Proto-Dumut,dumu1247,,,,,,"Nuclear Trans New Guinea",transnewguineaorg,,,,,,,,,,,,,,,,,,,,,
proto-east-eleman,Proto-East-Eleman,east2494,,,,,,Eleman,transnewguineaorg,,,,,,,,,,,,,,,,,,,,,
proto-east-tariku,Proto-East-Tariku,east2502,,,,,,"Lakes Plain",transnewguineaorg,,,,,,,,,,,,,,,,,,,,,
proto-eastern,Proto-Eastern,kain1274,,,,,,"Nuclear Trans New Guinea",transnewguineaorg,,,,,,,,,,,,,,,,,,,,,
proto-eastern-central,Proto-Eastern-Central,goro1272,,,,,,"Nuclear Trans New Guinea",transnewguineaorg,,,,,,,,,,,,,,,,,,,,,
proto-eastern-sogeram,Proto-Eastern-Sogeram,east2767,,,,,,"Nuclear Trans New Guinea",transnewguineaorg,,,,,,,,,,,,,,,,,,,,,
proto-eleman,Proto-Eleman,nucl1580,,,,,,Eleman,transnewguineaorg,,,,,,,,,,,,,,,,,,,,,
proto-eleman-koriki,Proto-Eleman-Koriki,,,,,,,,transnewguineaorg,,,,,,,,,,,,,,,,,,,,,
proto-engan,Proto-Engan,enga1251,,,,,,"Nuclear Trans New Guinea",transnewguineaorg,,,,,,,,,,,,,,,,,,,,,
proto-far-west,"Proto-Far West",farw1236,,,,,,"Lakes Plain",transnewguineaorg,,,,,,,,,,,,,,,,,,,,,
proto-finisterre-huon,Proto-Finisterre-Huon,fini1244,,,,,,"Nuclear Trans New Guinea",transnewguineaorg,,,,,,,,,,,,,,,,,,,,,
proto-goroka,Proto-Goroka,goro1272,,,,,,"Nuclear Trans New Guinea",transnewguineaorg,,,,,,,,,,,,,,,,,,,,,
proto-isumrud,Proto-Isumrud,,,,,,,,transnewguineaorg,,,,,,,,,,,,,,,,,,,,,
proto-kainantu,Proto-Kainantu,kain1274,,,,,,"Nuclear Trans New Guinea",transnewguineaorg,,,,,,,,,,,,,,,,,,,,,
proto-kainantu-goroka,Proto-Kainantu-Goroka,kain1273,,,,,,"Nuclear Trans New Guinea",transnewguineaorg,,,,,,,,,,,,,,,,,,,,,
proto-kaukombar,Proto-Kaukombar,kauk1240,,,,,,"Nuclear Trans New Guinea",transnewguineaorg,,,,,,,,,,,,,,,,,,,,,
proto-koiarian,Proto-Koiarian,koia1260,,,,,,Koiarian,transnewguineaorg,,,,,,,,,,,,,,,,,,,,,
proto-koiraric,Proto-Koiariac,koia1261,,,,,,Koiarian,transnewguineaorg,,,,,,,,,,,,,,,,,,,,,
proto-korak-waskia,Proto-Korak-Waskia,kowa1247,,,,,,"Nuclear Trans New Guinea",transnewguineaorg,,,,,,,,,,,,,,,,,,,,,
proto-kumil,Proto-Kumil,kumi1249,,,,,,"Nuclear Trans New Guinea",transnewguineaorg,,,,,,,,,,,,,,,,,,,,,
proto-kwalean,Proto-Kwalean,kwal1257,,,,,,Kwalean,transnewguineaorg,,,,,,,,,,,,,,,,,,,,,
proto-lakes-plain,Proto-Lakes-Plain,lake1255,,,,,,"Lakes Plain",transnewguineaorg,,,,,,,,,,,,,,,,,,,,,
proto-lower-sepik,Proto-Lower-Sepik,lowe1437,,,,,,"Lower Sepik-Ramu",transnewguineaorg,,,,,,,,,,,,,,,,,,,,,
proto-mabuso,Proto-Mabuso,mabu1247,,,,,,"Nuclear Trans New Guinea",transnewguineaorg,,,,,,,,,,,,,,,,,,,,,
proto-madang,Proto-Madang,mada1298,,,,,,"Nuclear Trans New Guinea",transnewguineaorg,,,,,,,,,,,,,,,,,,,,,
proto-manubaran,Proto-Manubaran,manu1261,,,,,,Manubaran,transnewguineaorg,,,,,,,,,,,,,,,,,,,,,
proto-maria,Proto-Maria,mari1439,,,Papunesia,,,Manubaran,transnewguineaorg,,,,,,,,,,,,,,,,,,,,,
proto-ndu,Proto-Ndu,nduu1242,,,,,,Ndu,transnewguineaorg,,,,,,,,,,,,,,,,,,,,,
proto-north-adelbert,Proto-North-Adelbert,,,,,,,,transnewguineaorg,,,,,,,,,,,,,,,,,,,,,
proto-north-binandere,Proto-North-Binandere,nort2909,,,,,,"Nuclear Trans New Guinea",transnewguineaorg,,,,,,,,,,,,,,,,,,,,,
proto-nuclear-binandere,Proto-Nuclear-Binandere,nucl1603,,,,,,"Nuclear Trans New Guinea",transnewguineaorg,,,,,,,,,,,,,,,,,,,,,
proto-numugen,Proto-Numugen,numu1240,,,,,,"Nuclear Trans New Guinea",transnewguineaorg,,,,,,,,,,,,,,,,,,,,,
proto-oceanic,Proto-Oceanic,ocea1241,,,,,,Austronesian,transnewguineaorg,,,,,,,,,,,,,,,,,,,,,
proto-ok-oksapmin,Proto-Ok-Oksapmin,okok1235,,,,,,"Nuclear Trans New Guinea",transnewguineaorg,,,,,,,,,,,,,,,,,,,,,
proto-orokaiva,Proto-Orokaiva,orok1269,,okv,Papunesia,-8.79019,148.09,"Nuclear Trans New Guinea",transnewguineaorg,,,,,,,,,,,,,,,,,,,,,
proto-pihom,Proto-Pihom,,,,,,,,transnewguineaorg,,,,,,,,,,,,,,,,,,,,,
proto-rai-coast,Proto-Rai-Coast,raic1241,,,,,,"Nuclear Trans New Guinea",transnewguineaorg,,,,,,,,,,,,,,,,,,,,,
proto-sogeram,Proto-Sogeram,soge1235,,,,,,"Nuclear Trans New Guinea",transnewguineaorg,,,,,,,,,,,,,,,,,,,,,
proto-south-adelbert,Proto-South-Adelbert,sout3148,,,,,,"Nuclear Trans New Guinea",transnewguineaorg,,,,,,,,,,,,,,,,,,,,,
proto-south-binandere,Proto-South-Binandere,sout2934,,,,,,"Nuclear Trans New Guinea",transnewguineaorg,,,,,,,,,,,,,,,,,,,,,
proto-sub-rai,Proto-Sub-Rai,,,,,,,,transnewguineaorg,,,,,,,,,,,,,,,,,,,,,
proto-tariku,Proto-Tariku,tari1255,,,,,,"Lakes Plain",transnewguineaorg,,,,,,,,,,,,,,,,,,,,,
proto-tibor-omosa,Proto-Tibor-Omosa,numu1240,,,,,,"Nuclear Trans New Guinea",transnewguineaorg,,,,,,,,,,,,,,,,,,,,,
proto-trans-new-guinea,Proto-Trans-New-Guinea,nucl1709,,,,,,"Nuclear Trans New Guinea",transnewguineaorg,,,,,,,,,,,,,,,,,,,,,
proto-wag,Proto-Watam-Awar-Gamay,wagg1235,,,,,,"Lower Sepik-Ramu",transnewguineaorg,,,,,,,,,,,,,,,,,,,,,
proto-west-eleman,Proto-West-Eleman,west2573,,,,,,Eleman,transnewguineaorg,,,,,,,,,,,,,,,,,,,,,
proto-west-tariku,Proto-West-Tariku,west2582,,,,,,"Lakes Plain",transnewguineaorg,,,,,,,,,,,,,,,,,,,,,
proto-western-sogeram,Proto-Western-Sogeram,atan1241,,,,,,"Nuclear Trans New Guinea",transnewguineaorg,,,,,,,,,,,,,,,,,,,,,
pulabu,Pulabu,pula1267,,pup,Papunesia,-5.59558,145.738,"Nuclear Trans New Guinea",transnewguineaorg,,,,,,,,,,,,,,,,,,,,,
puragi,Puragi,pura1253,,pru,Papunesia,-2.05779,132.304,"South Bird's Head Family",transnewguineaorg,,,,,,,,,,,,,,,,,,,,,
purari,Purari,pura1257,,iar,Papunesia,-7.59133,145.036,Purari,transnewguineaorg,,,,,,,,,,,,,,,,,,,,,
pyu,Pyu,pyuu1245,,pby,Papunesia,-4.45003,141.018,Pyu,transnewguineaorg,,,,,,,,,,,,,,,,,,,,,
qaget,Qaget,qaqe1238,,byx,Papunesia,-4.45258,151.702,Baining,transnewguineaorg,,,,,,,,,,,,,,,,,,,,,
rabade,"Korafe (Rabade Dialect)",kora1294,,kpr,Papunesia,-9.07,149.267,"Nuclear Trans New Guinea",transnewguineaorg,,,,,,,,,,,,,,,,,,,,,
rao,Rao,raoo1244,,rao,Papunesia,-4.85243,144.511,"Lower Sepik-Ramu",transnewguineaorg,,,,,,,,,,,,,,,,,,,,,
rapting,Rapting,rapt1240,,rpt,Papunesia,-4.99351,145.671,"Nuclear Trans New Guinea",transnewguineaorg,,,,,,,,,,,,,,,,,,,,,
rasawa,Rasawa,rasa1243,,rac,Papunesia,-2.37609,136.352,"Lakes Plain",transnewguineaorg,,,,,,,,,,,,,,,,,,,,,
rawa,Rawa,rawa1267,,rwo,Papunesia,-5.83155,145.937,"Nuclear Trans New Guinea",transnewguineaorg,,,,,,,,,,,,,,,,,,,,,
rempi,Rempi,remp1241,,rmp,Papunesia,-5.02487,145.782,"Nuclear Trans New Guinea",transnewguineaorg,,,,,,,,,,,,,,,,,,,,,
rerau,Rerau,rera1240,,rea,Papunesia,-5.51361,145.716,"Nuclear Trans New Guinea",transnewguineaorg,,,,,,,,,,,,,,,,,,,,,
riantana,Riantana,rian1263,,ran,Papunesia,-7.50746,138.484,Kolopom,transnewguineaorg,,,,,,,,,,,,,,,,,,,,,
roon,Roon,roon1237,,rnn,Papunesia,-2.43005,134.556,Austronesian,transnewguineaorg,,,,,,,,,,,,,,,,,,,,,
rumu,Rumu,rumu1243,,klq,Papunesia,-7.17149,144.179,Turama-Kikori,transnewguineaorg,,,,,,,,,,,,,,,,,,,,,
saep,Saep,saep1240,,spd,Papunesia,-5.64812,146.078,"Nuclear Trans New Guinea",transnewguineaorg,,,,,,,,,,,,,,,,,,,,,
safeyoka,Safeyoka,safe1240,,apz,Papunesia,-7.05417,146.09,Angan,transnewguineaorg,,,,,,,,,,,,,,,,,,,,,
sahu,Sahu,sahu1245,,saj,Papunesia,1.00742,127.493,"North Halmahera",transnewguineaorg,,,,,,,,,,,,,,,,,,,,,
sam,Sam,samm1244,,snx,Papunesia,-5.55572,145.813,"Nuclear Trans New Guinea",transnewguineaorg,,,,,,,,,,,,,,,,,,,,,
sam-buan,"Sam (Buan Dialect)",samm1244,,snx,Papunesia,-5.55572,145.813,"Nuclear Trans New Guinea",transnewguineaorg,,,,,,,,,,,,,,,,,,,,,
sam-songum,"Sam (Songum Dialect)",samm1244,,snx,Papunesia,-5.55572,145.813,"Nuclear Trans New Guinea",transnewguineaorg,,,,,,,,,,,,,,,,,,,,,
sam-wongbe,"Sam (Wongbe Dialect)",samm1244,,snx,Papunesia,-5.55572,145.813,"Nuclear Trans New Guinea",transnewguineaorg,,,,,,,,,,,,,,,,,,,,,
samarokena,Samarokena,sama1240,,tmj,Papunesia,-1.84878,138.34,"Greater Kwerba",transnewguineaorg,,,,,,,,,,,,,,,,,,,,,
samberigi,Samberigi,samb1321,,ssx,Papunesia,-6.7028,143.951,"Nuclear Trans New Guinea",transnewguineaorg,,,,,,,,,,,,,,,,,,,,,
samo,Samo,samo1303,,smq,Papunesia,-6.15496,142.195,"East Strickland",transnewguineaorg,,,,,,,,,,,,,,,,,,,,,
samosa,Samosa,samo1306,,swm,Papunesia,-5.01391,145.537,"Nuclear Trans New Guinea",transnewguineaorg,,,,,,,,,,,,,,,,,,,,,
saniyo-hiyewe,Saniyo-Hiyewe,sani1270,,sny,Papunesia,-4.4376,142.369,Sepik,transnewguineaorg,,,,,,,,,,,,,,,,,,,,,
saponi,Saponi,sapo1254,,spi,Papunesia,-2.49694,139.5,"Lakes Plain",transnewguineaorg,,,,,,,,,,,,,,,,,,,,,
saruga,Saruga,saru1243,,sra,Papunesia,-5.08824,145.578,"Nuclear Trans New Guinea",transnewguineaorg,,,,,,,,,,,,,,,,,,,,,
sause,Sause,saus1247,,sao,Papunesia,-3.16632,139.627,Sause,transnewguineaorg,,,,,,,,,,,,,,,,,,,,,
sausi,Sausi,saus1246,,ssj,Papunesia,-5.6873,145.492,"Nuclear Trans New Guinea",transnewguineaorg,,,,,,,,,,,,,,,,,,,,,
savosavo,Savosavo,savo1255,,svs,Papunesia,-9.12853,159.814,Savosavo,transnewguineaorg,,,,,,,,,,,,,,,,,,,,,
sawi,Sawi,sawi1257,,saw,Papunesia,-5.99286,138.643,"Nuclear Trans New Guinea",transnewguineaorg,,,,,,,,,,,,,,,,,,,,,
seget,Seget,sege1235,,sbg,Papunesia,-1.36931,131.218,"West Bird's Head",transnewguineaorg,,,,,,,,,,,,,,,,,,,,,
selepet,Selepet,sele1250,,spl,Papunesia,-6.03532,147.234,"Nuclear Trans New Guinea",transnewguineaorg,,,,,,,,,,,,,,,,,,,,,
semimi,Semimi,semi1264,,etz,Papunesia,-3.71553,134.454,Mairasic,transnewguineaorg,,,,,,,,,,,,,,,,,,,,,
sempan,Sempan,semp1241,,xse,Papunesia,-5.17582,137.588,"Nuclear Trans New Guinea",transnewguineaorg,,,,,,,,,,,,,,,,,,,,,
sene,Sene,sene1263,,sej,Papunesia,-6.3859,147.807,"Nuclear Trans New Guinea",transnewguineaorg,,,,,,,,,,,,,,,,,,,,,
sentani,Sentani,nucl1632,,set,Papunesia,-2.6013,140.512,Sentanic,transnewguineaorg,,,,,,,,,,,,,,,,,,,,,
sepoe,"Toaripi (Sepoe Dialect)",sepo1239,,tqo,Papunesia,,,Eleman,transnewguineaorg,,,,,,,,,,,,,,,,,,,,,
serui-laut,Serui-Laut,seru1244,,seu,Papunesia,-1.87766,136.252,Austronesian,transnewguineaorg,,,,,,,,,,,,,,,,,,,,,
seta,Seta,seta1245,,stf,Papunesia,-3.42155,141.748,"Nuclear Torricelli",transnewguineaorg,,,,,,,,,,,,,,,,,,,,,
setaman-baktamin,"Setaman (Baktamin Dialect)",seta1246,,stm,Papunesia,-5.31134,141.833,"Nuclear Trans New Guinea",transnewguineaorg,,,,,,,,,,,,,,,,,,,,,
setaman-ngisokabip,"Setaman (Ngisokabip Dialect)",seta1246,,stm,Papunesia,-5.31134,141.833,"Nuclear Trans New Guinea",transnewguineaorg,,,,,,,,,,,,,,,,,,,,,
setaman-seltamin,"Setaman (Seltamin Dialect)",seta1246,,stm,Papunesia,-5.31134,141.833,"Nuclear Trans New Guinea",transnewguineaorg,,,,,,,,,,,,,,,,,,,,,
seti,Seti,seti1248,,sbi,Papunesia,-3.45521,141.827,"Nuclear Torricelli",transnewguineaorg,,,,,,,,,,,,,,,,,,,,,
sialum,Sialum,sial1240,,slw,Papunesia,-6.07688,147.574,"Nuclear Trans New Guinea",transnewguineaorg,,,,,,,,,,,,,,,,,,,,,
siane,Siane,sian1257,,snp,Papunesia,-6.13188,145.247,"Nuclear Trans New Guinea",transnewguineaorg,,,,,,,,,,,,,,,,,,,,,
siane-kovena,"Siane (Kovena Dialect)",sian1257,,snp,Papunesia,-6.13188,145.247,"Nuclear Trans New Guinea",transnewguineaorg,,,,,,,,,,,,,,,,,,,,,
siawi,Siawi,siaw1243,,mmp,Papunesia,-4.05312,141.42,Amto-Musan,transnewguineaorg,,,,,,,,,,,,,,,,,,,,,
sihan,Sihan,siha1245,,snr,Papunesia,-5.28029,145.574,"Nuclear Trans New Guinea",transnewguineaorg,,,,,,,,,,,,,,,,,,,,,
sikaritai,Sikaritai,sika1263,,tty,Papunesia,-2.80285,138.287,"Lakes Plain",transnewguineaorg,,,,,,,,,,,,,,,,,,,,,
sileibi,Sileibi,sile1255,,sbq,Papunesia,-4.98243,145.225,"Nuclear Trans New Guinea",transnewguineaorg,,,,,,,,,,,,,,,,,,,,,
silimo,Silimo,sili1249,,,Papunesia,-4.52544,139.003,"Nuclear Trans New Guinea",transnewguineaorg,,,,,,,,,,,,,,,,,,,,,
silimo-south-ngalik,"Silimo (South Ngalik Dialect)",sili1249,,wul,Papunesia,-4.52544,139.003,"Nuclear Trans New Guinea",transnewguineaorg,,,,,,,,,,,,,,,,,,,,,
siliput,Siliput,sili1247,,mkc,Papunesia,-3.60838,142.397,"Nuclear Torricelli",transnewguineaorg,,,,,,,,,,,,,,,,,,,,,
silopi,Silopi,silo1240,,xsp,Papunesia,-5.12302,145.586,"Nuclear Trans New Guinea",transnewguineaorg,,,,,,,,,,,,,,,,,,,,,
simbari,Simbari,simb1255,,smb,Papunesia,-7.02259,145.603,Angan,transnewguineaorg,,,,,,,,,,,,,,,,,,,,,
sinagen,Sinagen,sina1269,,siu,Papunesia,-3.42446,142.367,"Nuclear Torricelli",transnewguineaorg,,,,,,,,,,,,,,,,,,,,,
sinaugoro,Sinaugoro,sina1266,,snc,Papunesia,-9.79791,147.861,Austronesian,transnewguineaorg,,,,,,,,,,,,,,,,,,,,,
sindamon,"Yau (Sindamon Dialect)",yaum1237,,yuw,Papunesia,-6.08274,146.841,"Nuclear Trans New Guinea",transnewguineaorg,,,,,,,,,,,,,,,,,,,,,
sinsauru,Sinsauru,sins1241,,snz,Papunesia,-5.64336,145.599,"Nuclear Trans New Guinea",transnewguineaorg,,,,,,,,,,,,,,,,,,,,,
siroi,Siroi,siro1249,,ssd,Papunesia,-5.52893,145.994,"Nuclear Trans New Guinea",transnewguineaorg,,,,,,,,,,,,,,,,,,,,,
sirva,Sirva,sile1255,,,Papunesia,-4.98243,145.225,"Nuclear Trans New Guinea",transnewguineaorg,,,,,,,,,,,,,,,,,,,,,
skou,Skou,nucl1634,,skv,Papunesia,-2.64378,140.902,Sko,transnewguineaorg,,,,,,,,,,,,,,,,,,,,,
sobei,Sobei,sobe1238,,sob,Papunesia,-1.86998,138.75,Austronesian,transnewguineaorg,,,,,,,,,,,,,,,,,,,,,
som,Som,somm1240,,smc,Papunesia,-6.07366,146.651,"Nuclear Trans New Guinea",transnewguineaorg,,,,,,,,,,,,,,,,,,,,,
sonia,Sonia,soni1260,,siq,Papunesia,-6.42736,142.589,Bosavi,transnewguineaorg,,,,,,,,,,,,,,,,,,,,,
sop,Sop,sopp1247,,urw,Papunesia,-5.49605,145.361,"Nuclear Trans New Guinea",transnewguineaorg,,,,,,,,,,,,,,,,,,,,,
south-barai,"Barai (South Dialect)",nucl1630,,bbb,Papunesia,-9.46246,147.899,Koiarian,transnewguineaorg,,,,,,,,,,,,,,,,,,,,,
southern-kiwai,"Southern Kiwai",sout2950,,kjd,Papunesia,,,Kiwaian,transnewguineaorg,,,,,,,,,,,,,,,,,,,,,
sowanda,Sowanda,sowa1245,,sow,Papunesia,-3.28373,140.92,Border,transnewguineaorg,,,,,,,,,,,,,,,,,,,,,
sowari,Sowari,demt1241,,dmy,Papunesia,-2.38475,140.166,Sentanic,transnewguineaorg,,,,,,,,,,,,,,,,,,,,,
suabo,Suabo,suab1238,,szp,Papunesia,-2.07971,132.157,Inanwatan,transnewguineaorg,,,,,,,,,,,,,,,,,,,,,
suena,Suena,suen1241,,sue,Papunesia,-7.76339,147.534,"Nuclear Trans New Guinea",transnewguineaorg,,,,,,,,,,,,,,,,,,,,,
suena-yema-yarawe,"Suena (Yema-Yarawe Dialect)",suen1241,,sue,Papunesia,-7.76339,147.534,"Nuclear Trans New Guinea",transnewguineaorg,,,,,,,,,,,,,,,,,,,,,
suki,Suki,suki1245,,sui,Papunesia,-8.04783,141.842,Suki-Gogodala,transnewguineaorg,,,,,,,,,,,,,,,,,,,,,
sumau,Sumau,suma1270,,six,Papunesia,-5.48556,145.474,"Nuclear Trans New Guinea",transnewguineaorg,,,,,,,,,,,,,,,,,,,,,
tabo,Tabo,tabo1241,,knv,Papunesia,-8.09387,143.305,Tabo,transnewguineaorg,,,,,,,,,,,,,,,,,,,,,
tabriak,Tabriak,tabr1243,,tzx,Papunesia,-4.49162,143.593,"Lower Sepik-Ramu",transnewguineaorg,,,,,,,,,,,,,,,,,,,,,
taikat,Taikat,taik1255,,aos,Papunesia,-2.9408,140.7495,Border,transnewguineaorg,,,,,,,,,,,,,,,,,,,,,
tainae,Tainae,tain1253,,ago,Papunesia,-7.40306,145.682,Angan,transnewguineaorg,,,,,,,,,,,,,,,,,,,,,
tairora-north,"Tairora, North",nort2920,,tbg,Papunesia,-6.51563,145.959,"Nuclear Trans New Guinea",transnewguineaorg,,,,,,,,,,,,,,,,,,,,,
tairora-south,"Tairora, South",sout2943,,omw,Papunesia,-6.35337,145.883,"Nuclear Trans New Guinea",transnewguineaorg,,,,,,,,,,,,,,,,,,,,,
